id,combinacao,fold,y_true,y_pred,y_prob
Malignant_24,img+mtf+gasf+gadf,5,1,1,"[0.013418176211416721, 0.9865818023681641]"
Malignant_25,img+mtf+gasf+gadf,5,1,1,"[0.007169879041612148, 0.9928300976753235]"
Malignant_29,img+mtf+gasf+gadf,5,1,1,"[0.3735101521015167, 0.6264897584915161]"
Malignant_38,img+mtf+gasf+gadf,5,1,1,"[0.07531187683343887, 0.9246881604194641]"
Malignant_39,img+mtf+gasf+gadf,5,1,0,"[0.9183535575866699, 0.0816464051604271]"
Malignant_40,img+mtf+gasf+gadf,5,1,1,"[0.011626942083239555, 0.9883731007575989]"
Malignant_43,img+mtf+gasf+gadf,5,1,1,"[0.017640620470046997, 0.9823593497276306]"
Malignant_51,img+mtf+gasf+gadf,5,1,1,"[9.989249605268924e-08, 0.9999998807907104]"
Malignant_57,img+mtf+gasf+gadf,5,1,1,"[0.37504199147224426, 0.6249579787254333]"
Malignant_59,img+mtf+gasf+gadf,5,1,1,"[0.08009034395217896, 0.9199095964431763]"
Malignant_68,img+mtf+gasf+gadf,5,1,1,"[0.02663072943687439, 0.9733692407608032]"
Malignant_73,img+mtf+gasf+gadf,5,1,1,"[0.1569398194551468, 0.8430601954460144]"
Malignant_89,img+mtf+gasf+gadf,5,1,1,"[0.0028165660332888365, 0.9971833825111389]"
Malignant_90,img+mtf+gasf+gadf,5,1,1,"[0.00996350310742855, 0.9900364875793457]"
Malignant_91,img+mtf+gasf+gadf,5,1,1,"[0.029048455879092216, 0.9709515571594238]"
Benign_1,img+recplot+mtf+gasf+gadf,1,0,0,"[0.9867227673530579, 0.013277241960167885]"
Benign_4,img+recplot+mtf+gasf+gadf,1,0,0,"[0.9996071457862854, 0.0003928757505491376]"
Benign_7,img+recplot+mtf+gasf+gadf,1,0,0,"[0.9988148212432861, 0.0011852403404191136]"
Benign_9,img+recplot+mtf+gasf+gadf,1,0,0,"[0.9999421834945679, 5.777427213615738e-05]"
Benign_13,img+recplot+mtf+gasf+gadf,1,0,1,"[0.06904447823762894, 0.9309554696083069]"
Benign_15,img+recplot+mtf+gasf+gadf,1,0,1,"[0.15857869386672974, 0.8414213061332703]"
Benign_26,img+recplot+mtf+gasf+gadf,1,0,0,"[0.9818242192268372, 0.01817578636109829]"
Benign_36,img+recplot+mtf+gasf+gadf,1,0,0,"[0.9995115995407104, 0.0004884367226622999]"
Benign_38,img+recplot+mtf+gasf+gadf,1,0,1,"[0.18310339748859406, 0.8168965578079224]"
Benign_41,img+recplot+mtf+gasf+gadf,1,0,0,"[0.9852703809738159, 0.014729589223861694]"
Benign_43,img+recplot+mtf+gasf+gadf,1,0,0,"[0.7706860899925232, 0.22931398451328278]"
Benign_57,img+recplot+mtf+gasf+gadf,1,0,0,"[0.9904530048370361, 0.009547046385705471]"
Benign_65,img+recplot+mtf+gasf+gadf,1,0,0,"[0.9999943971633911, 5.5613463700865395e-06]"
Benign_68,img+recplot+mtf+gasf+gadf,1,0,0,"[0.98319411277771, 0.016805948689579964]"
Benign_73,img+recplot+mtf+gasf+gadf,1,0,0,"[0.998561680316925, 0.0014382838271558285]"
Malignant_6,img+recplot+mtf+gasf+gadf,1,1,1,"[0.0016799081349745393, 0.9983200430870056]"
Malignant_8,img+recplot+mtf+gasf+gadf,1,1,1,"[0.26792681217193604, 0.732073187828064]"
Malignant_15,img+recplot+mtf+gasf+gadf,1,1,1,"[0.0003442241868469864, 0.9996557235717773]"
Malignant_17,img+recplot+mtf+gasf+gadf,1,1,1,"[0.0033399087842553854, 0.9966601133346558]"
Malignant_19,img+recplot+mtf+gasf+gadf,1,1,1,"[0.02242308296263218, 0.9775769114494324]"
Malignant_20,img+recplot+mtf+gasf+gadf,1,1,1,"[0.2855992615222931, 0.7144007682800293]"
Malignant_32,img+recplot+mtf+gasf+gadf,1,1,1,"[0.0009617726318538189, 0.9990382194519043]"
Malignant_35,img+recplot+mtf+gasf+gadf,1,1,1,"[0.0013926068786531687, 0.9986074566841125]"
Malignant_46,img+recplot+mtf+gasf+gadf,1,1,1,"[0.000346719054505229, 0.9996533393859863]"
Malignant_47,img+recplot+mtf+gasf+gadf,1,1,1,"[0.0017361664213240147, 0.9982638955116272]"
Malignant_65,img+recplot+mtf+gasf+gadf,1,1,1,"[0.0020416085608303547, 0.9979584217071533]"
Malignant_66,img+recplot+mtf+gasf+gadf,1,1,1,"[0.1487734168767929, 0.8512265682220459]"
Malignant_69,img+recplot+mtf+gasf+gadf,1,1,1,"[0.00048176865675486624, 0.9995182752609253]"
Malignant_74,img+recplot+mtf+gasf+gadf,1,1,1,"[1.8368189557804726e-05, 0.9999816417694092]"
Malignant_76,img+recplot+mtf+gasf+gadf,1,1,1,"[9.629174746805802e-05, 0.999903678894043]"
Malignant_77,img+recplot+mtf+gasf+gadf,1,1,1,"[0.10559059679508209, 0.8944094181060791]"
Malignant_78,img+recplot+mtf+gasf+gadf,1,1,1,"[0.0027280307840555906, 0.9972719550132751]"
Malignant_82,img+recplot+mtf+gasf+gadf,1,1,1,"[6.273262988543138e-05, 0.9999372959136963]"
Benign_3,img+recplot+mtf+gasf+gadf,2,0,0,"[0.8726280331611633, 0.12737196683883667]"
Benign_5,img+recplot+mtf+gasf+gadf,2,0,0,"[0.7149556875228882, 0.2850443422794342]"
Benign_16,img+recplot+mtf+gasf+gadf,2,0,0,"[0.9796602129936218, 0.02033974416553974]"
Benign_22,img+recplot+mtf+gasf+gadf,2,0,0,"[0.8679614663124084, 0.13203850388526917]"
Benign_32,img+recplot+mtf+gasf+gadf,2,0,0,"[0.9975771307945251, 0.0024228664115071297]"
Benign_34,img+recplot+mtf+gasf+gadf,2,0,1,"[0.37435171008110046, 0.6256482601165771]"
Benign_39,img+recplot+mtf+gasf+gadf,2,0,0,"[0.9088349938392639, 0.0911649540066719]"
Benign_49,img+recplot+mtf+gasf+gadf,2,0,0,"[0.9954202175140381, 0.004579867236316204]"
Benign_50,img+recplot+mtf+gasf+gadf,2,0,1,"[0.4294334352016449, 0.5705665946006775]"
Benign_52,img+recplot+mtf+gasf+gadf,2,0,0,"[0.9591749310493469, 0.04082508012652397]"
Benign_54,img+recplot+mtf+gasf+gadf,2,0,1,"[0.3944658935070038, 0.6055340766906738]"
Benign_62,img+recplot+mtf+gasf+gadf,2,0,0,"[0.9977338314056396, 0.0022661585826426744]"
Benign_67,img+recplot+mtf+gasf+gadf,2,0,0,"[0.9671433568000793, 0.03285663202404976]"
Benign_69,img+recplot+mtf+gasf+gadf,2,0,0,"[0.8399734497070312, 0.16002653539180756]"
Benign_70,img+recplot+mtf+gasf+gadf,2,0,0,"[0.9945490956306458, 0.005450916010886431]"
Malignant_1,img+recplot+mtf+gasf+gadf,2,1,1,"[0.013921957463026047, 0.9860780239105225]"
Malignant_4,img+recplot+mtf+gasf+gadf,2,1,1,"[0.0022141393274068832, 0.9977858066558838]"
Malignant_10,img+recplot+mtf+gasf+gadf,2,1,1,"[0.0037654959596693516, 0.9962344765663147]"
Malignant_11,img+recplot+mtf+gasf+gadf,2,1,1,"[0.0007756120758131146, 0.9992244243621826]"
Malignant_14,img+recplot+mtf+gasf+gadf,2,1,1,"[0.0006471098749898374, 0.9993528723716736]"
Malignant_21,img+recplot+mtf+gasf+gadf,2,1,1,"[0.03798065334558487, 0.9620193839073181]"
Malignant_31,img+recplot+mtf+gasf+gadf,2,1,1,"[0.011563965119421482, 0.9884361028671265]"
Malignant_34,img+recplot+mtf+gasf+gadf,2,1,1,"[3.342549825902097e-05, 0.9999666213989258]"
Malignant_53,img+recplot+mtf+gasf+gadf,2,1,1,"[0.00013791477249469608, 0.9998620748519897]"
Malignant_54,img+recplot+mtf+gasf+gadf,2,1,1,"[0.0008223754120990634, 0.9991776347160339]"
Malignant_60,img+recplot+mtf+gasf+gadf,2,1,1,"[0.03390055522322655, 0.9660995006561279]"
Malignant_64,img+recplot+mtf+gasf+gadf,2,1,1,"[0.0007558312499895692, 0.999244213104248]"
Malignant_67,img+recplot+mtf+gasf+gadf,2,1,1,"[2.470916479069274e-05, 0.999975323677063]"
Malignant_70,img+recplot+mtf+gasf+gadf,2,1,1,"[0.32942405343055725, 0.6705759167671204]"
Malignant_72,img+recplot+mtf+gasf+gadf,2,1,1,"[0.22450926899909973, 0.7754907011985779]"
Malignant_83,img+recplot+mtf+gasf+gadf,2,1,1,"[2.5976398319471627e-05, 0.9999740123748779]"
Malignant_86,img+recplot+mtf+gasf+gadf,2,1,1,"[0.004076298791915178, 0.9959237575531006]"
Malignant_87,img+recplot+mtf+gasf+gadf,2,1,1,"[0.0002847705618478358, 0.9997151494026184]"
Benign_8,img+recplot+mtf+gasf+gadf,3,0,0,"[0.9872289896011353, 0.012771062552928925]"
Benign_12,img+recplot+mtf+gasf+gadf,3,0,0,"[0.9766179323196411, 0.02338210865855217]"
Benign_19,img+recplot+mtf+gasf+gadf,3,0,0,"[0.9372900128364563, 0.06270996481180191]"
Benign_20,img+recplot+mtf+gasf+gadf,3,0,0,"[0.9253484010696411, 0.07465160638093948]"
Benign_23,img+recplot+mtf+gasf+gadf,3,0,0,"[0.8070468306541443, 0.1929531693458557]"
Benign_24,img+recplot+mtf+gasf+gadf,3,0,0,"[0.86920166015625, 0.1307983249425888]"
Benign_28,img+recplot+mtf+gasf+gadf,3,0,0,"[0.7376936674118042, 0.2623063623905182]"
Benign_29,img+recplot+mtf+gasf+gadf,3,0,1,"[0.16095833480358124, 0.8390417098999023]"
Benign_35,img+recplot+mtf+gasf+gadf,3,0,0,"[0.9999257326126099, 7.421056943712756e-05]"
Benign_40,img+recplot+mtf+gasf+gadf,3,0,0,"[0.995149552822113, 0.004850512836128473]"
Benign_44,img+recplot+mtf+gasf+gadf,3,0,0,"[0.9976012110710144, 0.0023988618049770594]"
Benign_51,img+recplot+mtf+gasf+gadf,3,0,0,"[0.9808102250099182, 0.019189737737178802]"
Benign_58,img+recplot+mtf+gasf+gadf,3,0,0,"[0.9865597486495972, 0.013440237380564213]"
Benign_61,img+recplot+mtf+gasf+gadf,3,0,0,"[0.998872697353363, 0.0011273312848061323]"
Benign_63,img+recplot+mtf+gasf+gadf,3,0,0,"[0.9871929883956909, 0.012807033024728298]"
Malignant_2,img+recplot+mtf+gasf+gadf,3,1,1,"[0.44357529282569885, 0.5564247369766235]"
Malignant_9,img+recplot+mtf+gasf+gadf,3,1,1,"[0.23657648265361786, 0.7634235620498657]"
Malignant_13,img+recplot+mtf+gasf+gadf,3,1,1,"[0.0011707519879564643, 0.9988293051719666]"
Malignant_26,img+recplot+mtf+gasf+gadf,3,1,1,"[0.006297172512859106, 0.9937028288841248]"
Malignant_27,img+recplot+mtf+gasf+gadf,3,1,0,"[0.6668546795845032, 0.3331453204154968]"
Malignant_36,img+recplot+mtf+gasf+gadf,3,1,1,"[0.04927628114819527, 0.9507237076759338]"
Malignant_37,img+recplot+mtf+gasf+gadf,3,1,1,"[0.4472455084323883, 0.5527545213699341]"
Malignant_41,img+recplot+mtf+gasf+gadf,3,1,1,"[0.07484453916549683, 0.925155520439148]"
Malignant_45,img+recplot+mtf+gasf+gadf,3,1,1,"[0.007500201929360628, 0.9924997687339783]"
Malignant_48,img+recplot+mtf+gasf+gadf,3,1,1,"[0.008610825054347515, 0.9913892149925232]"
Malignant_50,img+recplot+mtf+gasf+gadf,3,1,1,"[0.003423453541472554, 0.9965764880180359]"
Malignant_55,img+recplot+mtf+gasf+gadf,3,1,1,"[0.06136820465326309, 0.9386318325996399]"
Malignant_56,img+recplot+mtf+gasf+gadf,3,1,1,"[0.0020070557948201895, 0.997992992401123]"
Malignant_58,img+recplot+mtf+gasf+gadf,3,1,1,"[0.005546657368540764, 0.9944533705711365]"
Malignant_62,img+recplot+mtf+gasf+gadf,3,1,1,"[0.0006175243179313838, 0.999382495880127]"
Malignant_81,img+recplot+mtf+gasf+gadf,3,1,1,"[0.03107164241373539, 0.9689283967018127]"
Malignant_84,img+recplot+mtf+gasf+gadf,3,1,1,"[0.16542617976665497, 0.8345737457275391]"
Malignant_88,img+recplot+mtf+gasf+gadf,3,1,1,"[0.007138834334909916, 0.9928612112998962]"
Benign_10,img+recplot+mtf+gasf+gadf,4,0,0,"[0.9935683608055115, 0.006431663874536753]"
Benign_14,img+recplot+mtf+gasf+gadf,4,0,0,"[0.9667492508888245, 0.033250752836465836]"
Benign_17,img+recplot+mtf+gasf+gadf,4,0,0,"[0.7233311533927917, 0.27666884660720825]"
Benign_18,img+recplot+mtf+gasf+gadf,4,0,0,"[0.9128341674804688, 0.08716587722301483]"
Benign_27,img+recplot+mtf+gasf+gadf,4,0,0,"[0.924155056476593, 0.0758449137210846]"
Benign_30,img+recplot+mtf+gasf+gadf,4,0,0,"[0.5194157958030701, 0.48058420419692993]"
Benign_31,img+recplot+mtf+gasf+gadf,4,0,1,"[0.29566270112991333, 0.7043372988700867]"
Benign_33,img+recplot+mtf+gasf+gadf,4,0,0,"[0.8091445565223694, 0.19085544347763062]"
Benign_37,img+recplot+mtf+gasf+gadf,4,0,0,"[0.5914524793624878, 0.4085475504398346]"
Benign_42,img+recplot+mtf+gasf+gadf,4,0,0,"[0.9998935461044312, 0.00010648886382114142]"
Benign_46,img+recplot+mtf+gasf+gadf,4,0,0,"[0.9906972646713257, 0.009302816353738308]"
Benign_47,img+recplot+mtf+gasf+gadf,4,0,1,"[0.27985894680023193, 0.7201410531997681]"
Benign_53,img+recplot+mtf+gasf+gadf,4,0,0,"[0.9622920751571655, 0.037707965821027756]"
Benign_66,img+recplot+mtf+gasf+gadf,4,0,0,"[0.9756298661231995, 0.024370109662413597]"
Benign_74,img+recplot+mtf+gasf+gadf,4,0,0,"[0.9966668486595154, 0.0033330933656543493]"
Malignant_5,img+recplot+mtf+gasf+gadf,4,1,1,"[3.509563975967467e-05, 0.9999649524688721]"
Malignant_12,img+recplot+mtf+gasf+gadf,4,1,1,"[0.0005997896660119295, 0.99940025806427]"
Malignant_22,img+recplot+mtf+gasf+gadf,4,1,1,"[0.49094632267951965, 0.5090537071228027]"
Malignant_23,img+recplot+mtf+gasf+gadf,4,1,1,"[7.690166057727765e-06, 0.9999922513961792]"
Malignant_28,img+recplot+mtf+gasf+gadf,4,1,1,"[0.03083488717675209, 0.9691651463508606]"
Malignant_30,img+recplot+mtf+gasf+gadf,4,1,1,"[0.00030825959402136505, 0.9996917247772217]"
Malignant_33,img+recplot+mtf+gasf+gadf,4,1,1,"[0.05380304902791977, 0.9461970329284668]"
Malignant_42,img+recplot+mtf+gasf+gadf,4,1,1,"[0.009584669023752213, 0.9904153347015381]"
Malignant_44,img+recplot+mtf+gasf+gadf,4,1,1,"[0.026353664696216583, 0.973646342754364]"
Malignant_49,img+recplot+mtf+gasf+gadf,4,1,1,"[6.080155799281783e-06, 0.9999939203262329]"
Malignant_52,img+recplot+mtf+gasf+gadf,4,1,1,"[0.001894165645353496, 0.9981057643890381]"
Malignant_61,img+recplot+mtf+gasf+gadf,4,1,1,"[0.0034041632898151875, 0.9965957999229431]"
Malignant_63,img+recplot+mtf+gasf+gadf,4,1,1,"[3.220240614609793e-05, 0.9999678134918213]"
Malignant_71,img+recplot+mtf+gasf+gadf,4,1,1,"[0.052736859768629074, 0.9472631216049194]"
Malignant_75,img+recplot+mtf+gasf+gadf,4,1,1,"[0.008265252225100994, 0.9917347431182861]"
Malignant_79,img+recplot+mtf+gasf+gadf,4,1,1,"[0.0065519786439836025, 0.9934480786323547]"
Malignant_80,img+recplot+mtf+gasf+gadf,4,1,1,"[0.00306779146194458, 0.9969321489334106]"
Malignant_85,img+recplot+mtf+gasf+gadf,4,1,1,"[0.0002650485257618129, 0.9997349381446838]"
Benign_2,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9999412298202515, 5.877655348740518e-05]"
Benign_6,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9999717473983765, 2.8217440558364615e-05]"
Benign_11,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9999687671661377, 3.122650014120154e-05]"
Benign_21,img+recplot+mtf+gasf+gadf,5,0,0,"[0.5612379312515259, 0.4387620687484741]"
Benign_25,img+recplot+mtf+gasf+gadf,5,0,1,"[0.11844542622566223, 0.8815546035766602]"
Benign_45,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9500432014465332, 0.049956802278757095]"
Benign_48,img+recplot+mtf+gasf+gadf,5,0,0,"[0.6372929215431213, 0.3627070188522339]"
Benign_55,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9766721725463867, 0.023327870294451714]"
Benign_56,img+recplot+mtf+gasf+gadf,5,0,1,"[0.3102841377258301, 0.6897158026695251]"
Benign_59,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9997822642326355, 0.0002177183050662279]"
Benign_60,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9481772780418396, 0.051822662353515625]"
Benign_64,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9991167187690735, 0.0008833176689222455]"
Benign_71,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9999977350234985, 2.2847054879093776e-06]"
Benign_72,img+recplot+mtf+gasf+gadf,5,0,0,"[0.9999641180038452, 3.584953446988948e-05]"
Malignant_3,img+recplot+mtf+gasf+gadf,5,1,1,"[0.0005910426843911409, 0.9994089603424072]"
Malignant_7,img+recplot+mtf+gasf+gadf,5,1,1,"[0.3503679931163788, 0.6496319770812988]"
Malignant_16,img+recplot+mtf+gasf+gadf,5,1,0,"[0.5125280022621155, 0.48747196793556213]"
Malignant_18,img+recplot+mtf+gasf+gadf,5,1,1,"[0.3432621657848358, 0.6567378044128418]"
Malignant_24,img+recplot+mtf+gasf+gadf,5,1,1,"[0.004379626363515854, 0.9956203103065491]"
Malignant_25,img+recplot+mtf+gasf+gadf,5,1,1,"[0.013928650878369808, 0.9860714077949524]"
Malignant_29,img+recplot+mtf+gasf+gadf,5,1,1,"[2.0838479031226598e-05, 0.9999791383743286]"
Malignant_38,img+recplot+mtf+gasf+gadf,5,1,1,"[0.018898850306868553, 0.9811011552810669]"
Malignant_39,img+recplot+mtf+gasf+gadf,5,1,1,"[0.015152329578995705, 0.9848476052284241]"
Malignant_40,img+recplot+mtf+gasf+gadf,5,1,1,"[0.006386874709278345, 0.9936131834983826]"
Malignant_43,img+recplot+mtf+gasf+gadf,5,1,1,"[5.41483677807264e-05, 0.999945878982544]"
Malignant_51,img+recplot+mtf+gasf+gadf,5,1,1,"[0.0003634860913734883, 0.9996365308761597]"
Malignant_57,img+recplot+mtf+gasf+gadf,5,1,1,"[0.44282278418540955, 0.5571771860122681]"
Malignant_59,img+recplot+mtf+gasf+gadf,5,1,1,"[0.037370070815086365, 0.9626298546791077]"
Malignant_68,img+recplot+mtf+gasf+gadf,5,1,1,"[0.002195676090195775, 0.9978043437004089]"
Malignant_73,img+recplot+mtf+gasf+gadf,5,1,1,"[0.017961833626031876, 0.982038140296936]"
Malignant_89,img+recplot+mtf+gasf+gadf,5,1,1,"[0.052851103246212006, 0.9471489191055298]"
Malignant_90,img+recplot+mtf+gasf+gadf,5,1,1,"[4.327188435127027e-05, 0.9999567270278931]"
Malignant_91,img+recplot+mtf+gasf+gadf,5,1,1,"[0.007026165723800659, 0.992973804473877]"
Benign_1,recplot+mtf,1,0,1,"[0.279813289642334, 0.720186710357666]"
Benign_4,recplot+mtf,1,0,0,"[0.7201748490333557, 0.2798251807689667]"
Benign_7,recplot+mtf,1,0,0,"[0.6408246159553528, 0.35917532444000244]"
Benign_9,recplot+mtf,1,0,0,"[0.9464645385742188, 0.05353540554642677]"
Benign_13,recplot+mtf,1,0,0,"[0.884899914264679, 0.11510009318590164]"
Benign_15,recplot+mtf,1,0,1,"[0.4591503441333771, 0.5408496260643005]"
Benign_26,recplot+mtf,1,0,0,"[0.6935717463493347, 0.30642828345298767]"
Benign_36,recplot+mtf,1,0,0,"[0.8934744000434875, 0.10652554780244827]"
Benign_38,recplot+mtf,1,0,0,"[0.7543572187423706, 0.2456427663564682]"
Benign_41,recplot+mtf,1,0,1,"[0.3708702325820923, 0.6291298270225525]"
Benign_43,recplot+mtf,1,0,0,"[0.7954398989677429, 0.20456011593341827]"
Benign_57,recplot+mtf,1,0,0,"[0.9650153517723083, 0.03498462215065956]"
Benign_65,recplot+mtf,1,0,0,"[0.8199425935745239, 0.18005745112895966]"
Benign_68,recplot+mtf,1,0,0,"[0.9688423275947571, 0.031157704070210457]"
Benign_73,recplot+mtf,1,0,0,"[0.8080959320068359, 0.19190403819084167]"
Malignant_6,recplot+mtf,1,1,1,"[0.33994489908218384, 0.6600551009178162]"
Malignant_8,recplot+mtf,1,1,1,"[0.04971460998058319, 0.9502853751182556]"
Malignant_15,recplot+mtf,1,1,1,"[0.0064352392219007015, 0.993564784526825]"
Malignant_17,recplot+mtf,1,1,1,"[0.12754911184310913, 0.8724508285522461]"
Malignant_19,recplot+mtf,1,1,1,"[0.48157140612602234, 0.5184285640716553]"
Malignant_20,recplot+mtf,1,1,0,"[0.774453341960907, 0.2255467176437378]"
Malignant_32,recplot+mtf,1,1,1,"[0.04364422708749771, 0.9563558101654053]"
Malignant_35,recplot+mtf,1,1,1,"[0.1944342404603958, 0.8055657744407654]"
Malignant_46,recplot+mtf,1,1,1,"[0.1543428748846054, 0.8456571698188782]"
Malignant_47,recplot+mtf,1,1,1,"[0.18046267330646515, 0.819537341594696]"
Malignant_65,recplot+mtf,1,1,1,"[0.03708190098404884, 0.9629180431365967]"
Malignant_66,recplot+mtf,1,1,1,"[0.4302803874015808, 0.5697195529937744]"
Malignant_69,recplot+mtf,1,1,0,"[0.5174866318702698, 0.4825133979320526]"
Malignant_74,recplot+mtf,1,1,1,"[0.08306523412466049, 0.9169347882270813]"
Malignant_76,recplot+mtf,1,1,1,"[0.11726123839616776, 0.8827387690544128]"
Malignant_77,recplot+mtf,1,1,0,"[0.5940884351730347, 0.4059115946292877]"
Malignant_78,recplot+mtf,1,1,1,"[0.10119355469942093, 0.8988064527511597]"
Malignant_82,recplot+mtf,1,1,1,"[0.27944454550743103, 0.7205554842948914]"
Benign_3,recplot+mtf,2,0,0,"[0.9343267679214478, 0.06567323952913284]"
Benign_5,recplot+mtf,2,0,0,"[0.844763994216919, 0.15523593127727509]"
Benign_16,recplot+mtf,2,0,1,"[0.015671178698539734, 0.9843288660049438]"
Benign_22,recplot+mtf,2,0,0,"[0.9993374943733215, 0.000662469130475074]"
Benign_32,recplot+mtf,2,0,0,"[0.7633630633354187, 0.2366369366645813]"
Benign_34,recplot+mtf,2,0,0,"[0.9988993406295776, 0.0011006182758137584]"
Benign_39,recplot+mtf,2,0,1,"[0.005703105125576258, 0.9942968487739563]"
Benign_49,recplot+mtf,2,0,0,"[0.9571760892868042, 0.042823854833841324]"
Benign_50,recplot+mtf,2,0,0,"[0.9197471141815186, 0.08025283366441727]"
Benign_52,recplot+mtf,2,0,1,"[0.0010595729108899832, 0.9989404082298279]"
Benign_54,recplot+mtf,2,0,0,"[0.9582301378250122, 0.04176986217498779]"
Benign_62,recplot+mtf,2,0,1,"[0.30659574270248413, 0.6934041976928711]"
Benign_67,recplot+mtf,2,0,0,"[0.8160253763198853, 0.18397462368011475]"
Benign_69,recplot+mtf,2,0,0,"[0.9350863099098206, 0.06491369754076004]"
Benign_70,recplot+mtf,2,0,0,"[0.7700044512748718, 0.22999553382396698]"
Malignant_1,recplot+mtf,2,1,1,"[0.0030491233337670565, 0.9969508647918701]"
Malignant_4,recplot+mtf,2,1,1,"[0.009200368076562881, 0.990799605846405]"
Malignant_10,recplot+mtf,2,1,1,"[0.00011919644748559222, 0.9998807907104492]"
Malignant_11,recplot+mtf,2,1,1,"[0.004182831384241581, 0.9958171248435974]"
Malignant_14,recplot+mtf,2,1,0,"[0.724445104598999, 0.2755548655986786]"
Malignant_21,recplot+mtf,2,1,1,"[0.46197110414505005, 0.53802889585495]"
Malignant_31,recplot+mtf,2,1,1,"[0.12349676340818405, 0.8765031695365906]"
Malignant_34,recplot+mtf,2,1,0,"[0.6246034502983093, 0.37539657950401306]"
Malignant_53,recplot+mtf,2,1,1,"[0.004148191772401333, 0.9958518743515015]"
Malignant_54,recplot+mtf,2,1,0,"[0.6159380078315735, 0.3840620219707489]"
Malignant_60,recplot+mtf,2,1,1,"[1.9044695363845676e-05, 0.9999809265136719]"
Malignant_64,recplot+mtf,2,1,1,"[0.0069275349378585815, 0.9930724501609802]"
Malignant_67,recplot+mtf,2,1,1,"[0.009070659056305885, 0.9909293055534363]"
Malignant_70,recplot+mtf,2,1,1,"[0.033273451030254364, 0.966726541519165]"
Malignant_72,recplot+mtf,2,1,1,"[0.0007219167309813201, 0.9992781281471252]"
Malignant_83,recplot+mtf,2,1,1,"[0.1192711740732193, 0.8807287812232971]"
Malignant_86,recplot+mtf,2,1,1,"[6.730153017997509e-06, 0.9999933242797852]"
Malignant_87,recplot+mtf,2,1,1,"[0.002538888016715646, 0.9974610805511475]"
Benign_8,recplot+mtf,3,0,0,"[0.9995531439781189, 0.0004468704864848405]"
Benign_12,recplot+mtf,3,0,1,"[0.07259582728147507, 0.9274041652679443]"
Benign_19,recplot+mtf,3,0,0,"[0.9964103102684021, 0.0035896673798561096]"
Benign_20,recplot+mtf,3,0,0,"[0.999795138835907, 0.00020487519213929772]"
Benign_23,recplot+mtf,3,0,0,"[0.9614103436470032, 0.038589660078287125]"
Benign_24,recplot+mtf,3,0,0,"[0.9061676859855652, 0.09383229911327362]"
Benign_28,recplot+mtf,3,0,1,"[0.3276050388813019, 0.6723950505256653]"
Benign_29,recplot+mtf,3,0,0,"[0.9833711385726929, 0.01662883721292019]"
Benign_35,recplot+mtf,3,0,0,"[0.9994357228279114, 0.0005642701289616525]"
Benign_40,recplot+mtf,3,0,0,"[0.9969936609268188, 0.0030062857549637556]"
Benign_44,recplot+mtf,3,0,0,"[0.9994331002235413, 0.0005668267840519547]"
Benign_51,recplot+mtf,3,0,0,"[0.8008532524108887, 0.19914676249027252]"
Benign_58,recplot+mtf,3,0,0,"[0.8220828175544739, 0.17791713774204254]"
Benign_61,recplot+mtf,3,0,0,"[0.9990399479866028, 0.0009600486955605447]"
Benign_63,recplot+mtf,3,0,1,"[0.07284383475780487, 0.9271562099456787]"
Malignant_2,recplot+mtf,3,1,1,"[0.008532039821147919, 0.9914679527282715]"
Malignant_9,recplot+mtf,3,1,0,"[0.9746711850166321, 0.02532879263162613]"
Malignant_13,recplot+mtf,3,1,1,"[8.586471085436642e-05, 0.9999141693115234]"
Malignant_26,recplot+mtf,3,1,1,"[0.0008786923717707396, 0.999121367931366]"
Malignant_27,recplot+mtf,3,1,1,"[0.171365424990654, 0.8286346197128296]"
Malignant_36,recplot+mtf,3,1,1,"[0.3041694462299347, 0.6958305835723877]"
Malignant_37,recplot+mtf,3,1,1,"[0.0020421426743268967, 0.9979578256607056]"
Malignant_41,recplot+mtf,3,1,1,"[0.016761142760515213, 0.9832388162612915]"
Malignant_45,recplot+mtf,3,1,1,"[5.626548045256641e-06, 0.9999943971633911]"
Malignant_48,recplot+mtf,3,1,1,"[1.1201429515494965e-05, 0.9999887943267822]"
Malignant_50,recplot+mtf,3,1,0,"[0.5766876935958862, 0.42331233620643616]"
Malignant_55,recplot+mtf,3,1,1,"[0.13720180094242096, 0.8627982139587402]"
Malignant_56,recplot+mtf,3,1,1,"[0.02238425984978676, 0.9776157736778259]"
Malignant_58,recplot+mtf,3,1,1,"[0.008609876036643982, 0.9913901090621948]"
Malignant_62,recplot+mtf,3,1,1,"[0.01806718111038208, 0.9819328188896179]"
Malignant_81,recplot+mtf,3,1,1,"[6.783025310141966e-05, 0.9999321699142456]"
Malignant_84,recplot+mtf,3,1,1,"[2.978458724101074e-05, 0.9999701976776123]"
